source,target
427076362,28486957
427076362,28877361
427076362,28903024
427076362,28956079
427076362,29084502
427076362,29092949
427076362,29196096
427076362,29202206
427076362,29230235
427076362,29245146
427076362,29275513
427076362,29282924
427076362,29298860
427076362,29343153
427076362,29500674
427076362,29511606
427076362,29588866
427076362,29676750
427076362,29704931
427076362,29783171
427076362,29785555
427076362,29915553
427076362,29929291
427076362,30008174
427076362,30038767
427076362,30097577
427076362,30197116
427076362,30198026
427076362,30227716
427076362,30231352
427076362,30267449
427076362,30322112
427076362,30396255
427076362,30432376
427076362,30569892
427076362,30593626
427076362,30604825
427076362,30642869
427076362,30649758
427076362,30757357
427076362,30771050
427076362,30844454
427076362,31018048
427076362,31019744
427076362,31111478
427076362,31140445
427076362,31153519
427076362,31189568
427076362,31331962
427076362,31337056
427076362,31374464
427076362,31409150
427076362,31428792
427076362,31495702
427076362,31592923
427076362,31603012
427076362,31705786
427076362,31719601
427076362,31736276
427076362,31888395
427076362,31939443
427076362,31941846
427076362,31946914
427076362,31989348
427076362,32018211
427076362,32072659
427076362,32163981
427076362,32256575
427076362,32263329
427076362,32273983
427076362,32377548
427076362,32513712
427076362,32542373
427076362,32649476
427076362,32718454
427076362,32768925
427076362,32841574
427076362,32860824
427076362,32862967
427076362,32870761
427076362,32925745
427076362,32982647
427076362,32984051
427076362,32989588
427076362,33128625
427076362,33151390
427076362,33173554
427076362,33204309
427076362,33217214
427076362,33271897
427076362,33410633
427076362,33581687
427076362,33728442
427076362,33828861
427076362,33938677
427076362,34045328
427076362,34052353
427076362,34133681
427076362,34366005
427076362,34373889
427076362,34401094
427076362,34469069
427076362,34469721
427076362,34516042
427076362,34549197
427076362,34550216
427076362,34890061
427076362,35168592
427076362,35287300
427076362,35443622
427076362,35613804
427076362,35719951
427076362,35804730
427076362,35828170
427076362,35946685
427076362,35973407
427076362,35992336
427076362,36073190
427076362,36094770
427076362,36171031
427076362,36192460
427076362,36274202
427076362,36304364
427076362,36419079
427076362,36488615
427076362,36518868
427076362,36670127
427076362,36692755
427076362,36815953
427076362,36859772
427076362,37038726
427076362,37215549
427076362,37349642
427076362,37590361
427076362,37654875
427076362,37680868
427076362,37684087
427076362,37779105
427076362,37788521
427076362,37891268
427076362,37925531
427076362,38220546
427076362,38247231
427076362,38304031
427076362,38330871
427076362,38339342
427076362,38479477
427076362,38488961
427076362,38536847
427076362,38579371
427076362,38766223
427076362,38774947
427076362,38873331
427076362,38874586
427076362,38927021
427076362,39009109
427076362,39241757
427076362,39437665
427076362,39503493
427076362,39582847
427076362,39663702
427076362,39825344
427076362,40018910
427076362,40079898
427076362,40112492
427076362,40139709
427076362,40346874
427076362,40347026
427076362,40575706
427076362,40682823
427076362,40745777
427076362,40856411
427076362,40933531
427076362,40947735
427076362,41077680
427076362,41129006
427076362,41382159
427076362,41459560
427076362,41749626
427076362,41764252
427076362,41790235
427076362,41852408
427076362,41890523
427076362,41917697
427076362,42026278
427076362,42198378
427076362,42232830
427076362,42266390
427076362,42318159
427076362,42463760
427076362,42467357
427076362,43024644
427076362,43037382
427076362,43112088
427076362,43319520
427076362,43508777
427076362,43564845
427076362,43615452
427076362,43655321
427076362,44047907
427076362,44149535
427076362,44425521
427076362,44577546
427076362,44614713
427076362,44647678
427076362,44655963
427076362,44675909
427076362,44679359
427076362,44710240
427076362,44940836
427076362,45020515
427076362,45250823
427076362,45501469
427076362,45509616
427076362,45611669
427076362,45765070
427076362,45824272
427076362,45850605
427076362,46034780
427076362,46595331
427076362,46690687
427076362,46695520
427076362,46793829
427076362,46883769
427076362,46911786
427076362,47002521
427076362,47400652
427076362,47414455
427076362,47633692
427076362,47639875
427076362,47857841
427076362,48078045
427076362,48225876
427076362,48387400
427076362,48434944
427076362,48502563
427076362,48662381
427076362,48777495
427076362,48849664
427076362,49074935
427076362,49077170
427076362,49099120
427076362,49141483
427076362,49230354
427076362,49246251
427076362,49291224
427076362,49313600
427076362,49316049
427076362,49404834
427076362,49419228
427076362,49427696
427076362,49575283
427076362,49591166
427076362,49739504
427076362,49781585
427076362,49787321
427076362,49814723
427076362,49882723
427076362,50089646
427076362,50274408
427076362,50425074
427076362,50446205
427076362,50589206
427076362,50693833
427076362,50744278
427076362,50777138
427076362,50846765
427076362,50856363
427076362,50920402
427076362,50923683
427076362,50970331
427076362,51008434
427076362,51070133
427076362,51097912
427076362,51133588
427076362,51263716
427076362,51281889
427076362,51293804
427076362,51622123
427076362,51640647
427076362,51698691
427076362,51890859
427076362,51961412
427076362,52069908
427076362,52183324
427076362,52266213
427076362,52317392
427076362,52428421
427076362,52478350
427076362,52488170
427076362,52497753
427076362,52592966
427076362,52654561
427076362,52670965
427076362,52794568
427076362,52853135
427076362,52909118
427076362,52940609
427076362,53175123
427076362,53302760
427076362,53337208
427076362,53401795
427076362,53529563
427076362,53681403
427076362,53791296
427076362,54084793
427076362,54146434
427076362,54179087
427076362,54294374
427076362,54427611
427076362,54655695
427076362,54833633
427076362,54923373
427076362,54938238
427076362,55040416
427076362,55078115
427076362,55112213
427076362,55153627
427076362,55178689
427076362,55306608
427076362,55317067
427076362,55336888
427076362,55386217
427076362,55386862
427076362,55606952
427076362,55610508
427076362,55761434
427076362,55858174
427076362,56008759
427076362,56272301
427076362,56510751
427076362,56672549
427076362,56675713
427076362,56780693
427076362,56787621
427076362,56886776
427076362,56933889
427076362,57252460
427076362,57532917
427076362,57552811
427076362,57674728
427076362,57705793
427076362,57827704
427076362,58086906
427076362,58146161
427076362,58183302
427076362,58184396
427076362,58223582
427076362,58252728
427076362,58272435
427076362,58485449
427076362,58563991
427076362,58647920
427076362,58678276
427076362,58705515
427076362,58741122
427076362,58820597
427076362,59147774
427076362,59714307
427076362,59731906
427076362,59929347
427076362,59981214
427076362,60174481
427076362,60188555
427076362,60294672
427076362,60453493
427076362,60536754
427076362,60539814
427076362,60561177
427076362,60564972
427076362,60747974
427076362,60753455
427076362,60758786
427076362,60952833
427076362,61081033
427076362,61100361
427076362,61128854
427076362,61172787
427076362,61222852
427076362,61246044
427076362,61276963
427076362,61292146
427076362,61304077
427076362,61306905
427076362,61411039
427076362,61424360
427076362,61482853
427076362,61496092
427076362,61819421
427076362,61944226
427076362,62028144
427076362,62077116
427076362,62286175
427076362,62479655
427076362,62599480
427076362,62875901
427076362,62933080
427076362,62935972
427076362,62957079
427076362,63068317
427076362,63134336
427076362,63146516
427076362,63270441
427076362,63318416
427076362,63487790
427076362,63529530
427076362,63670706
427076362,63683126
427076362,63755084
427076362,63825416
427076362,64180267
427076362,64285039
427076362,64316687
427076362,64437092
427076362,64466277
427076362,64518151
427076362,64535367
427076362,64742236
427076362,64747840
427076362,64846239
427076362,64883783
427076362,65083970
427076362,65098017
427076362,65244135
427076362,65416593
427076362,65485736
427076362,65786885
427076362,65822501
427076362,65836069
427076362,65947076
427076362,66086356
427076362,66317342
427076362,66505342
427076362,66695931
427076362,66741652
427076362,66744221
427076362,66894931
427076362,66903480
427076362,66931017
427076362,66969601
427076362,67029772
427076362,67103367
427076362,67196345
427076362,67290474
427076362,67545875
427076362,67630634
427076362,67805316
427076362,67916989
427076362,68326023
427076362,68347266
427076362,68457616
427076362,68659461
427076362,68704814
427076362,68713509
427076362,68743212
427076362,68826147
427076362,68920997
427076362,68942538
427076362,69300402
427076362,69308318
427076362,69398745
427076362,69494064
427076362,69521160
427076362,69526485
427076362,69668493
427076362,69871706
427076362,69974035
427076362,70250037
427076362,70284284
427076362,70313081
427076362,70381113
427076362,70404722
427076362,70673704
427076362,70701941
427076362,71018587
427076362,71036823
427076362,71408702
427076362,71434089
427076362,71436946
427076362,71574825
427076362,71766471
427076362,71771817
427076362,71825308
427076362,71964761
427076362,72158088
427076362,72217624
427076362,72420466
427076362,72455313
427076362,72545302
427076362,72783172
427076362,72788610
427076362,72886297
427076362,73142164
427076362,73493746
427076362,73609727
427076362,73870724
427076362,73909725
427076362,73979945
427076362,74256805
427076362,74269900
427076362,74284507
427076362,74317618
427076362,74589281
427076362,74730353
427076362,75042166
427076362,75098710
427076362,75196829
427076362,75354832
427076362,75470214
427076362,75657970
427076362,75862538
427076362,75893115
427076362,75992387
427076362,76015093
427076362,76246974
427076362,76573605
427076362,76720470
427076362,76738669
427076362,77171871
427076362,77401038
427076362,77408282
427076362,77505568
427076362,77950857
427076362,77961531
427076362,77972362
427076362,77994379
427076362,78125594
427076362,78132209
427076362,78541328
427076362,78847730
427076362,79095980
427076362,79230114
427076362,79429964
427076362,79571269
427076362,79620937
427076362,79629729
427076362,79742152
427076362,79772832
427076362,79933516
427076362,79968077
427076362,80162382
427076362,80446799
427076362,80728562
427076362,80741946
427076362,80745188
427076362,80888714
427076362,81041765
427076362,81145484
427076362,81219022
427076362,81416964
427076362,81704310
427076362,81839603
427076362,82053841
427076362,82073366
427076362,82395951
427076362,82412997
427076362,82480672
427076362,82490987
427076362,82807046
427076362,82839877
427076362,82942293
427076362,83073174
427076362,83078857
427076362,83353448
427076362,83434885
427076362,83865084
427076362,84073834
427076362,84194906
427076362,84399589
427076362,84584725
427076362,84720142
427076362,84748750
427076362,84836021
427076362,84840648
427076362,84853266
427076362,84876338
427076362,84902507
427076362,85025689
427076362,85293095
427076362,85364664
427076362,85460536
427076362,85624963
427076362,85628066
427076362,86145816
427076362,86164862
427076362,86230789
427076362,86292064
427076362,86383682
427076362,86490107
427076362,86589278
427076362,86888118
427076362,86916461
427076362,87023818
427076362,87030734
427076362,87283178
427076362,87309942
427076362,87375463
427076362,87523265
427076362,87526869
427076362,87705148
427076362,87750121
427076362,88609489
427076362,88641030
427076362,88642443
427076362,88746775
427076362,88911258
427076362,88923394
427076362,88947178
427076362,89014433
427076362,89379748
427076362,89401227
427076362,89584124
427076362,89595429
427076362,89595452
427076362,89642892
427076362,89713479
427076362,89727394
427076362,90084258
427076362,90147900
427076362,90299666
427076362,90356720
427076362,90417452
427076362,90431693
427076362,90575350
427076362,90920358
427076362,91013932
427076362,91174282
427076362,91217063
427076362,91347326
427076362,91504479
427076362,91630569
427076362,91669080
427076362,91734314
427076362,91776952
427076362,91910545
427076362,92135459
427076362,92179377
427076362,92383729
427076362,92544098
427076362,92576833
427076362,92859988
427076362,92946275
427076362,93070878
427076362,93170046
427076362,93412252
427076362,93464809
427076362,93493987
427076362,93529565
427076362,93594414
427076362,93810153
427076362,94035657
427076362,94219674
427076362,94222931
427076362,94297370
427076362,94747706
427076362,94781438
427076362,94844165
427076362,94891756
427076362,94920615
427076362,95029383
427076362,95055790
427076362,95181295
427076362,95267667
427076362,95462308
427076362,95543637
427076362,95786808
427076362,95809499
427076362,95843673
427076362,95849411
427076362,95968644
427076362,96065721
427076362,96156472
427076362,96183252
427076362,96309969
427076362,96641995
427076362,96690978
427076362,96714907
427076362,96779360
427076362,96838442
427076362,97209008
427076362,97277626
427076362,97458227
427076362,97463543
427076362,97488317
427076362,97844321
427076362,97926712
427076362,97956535
427076362,98186845
427076362,98502730
427076362,98770316
427076362,98782868
427076362,98880467
427076362,98897417
427076362,98897923
427076362,98945196
427076362,99175804
427076362,99330470
427076362,99465935
427076362,99491060
427076362,99519233
427076362,99798808
427076362,99864303
427076362,99873316
427076362,99886981
427076362,99958073
427076362,100021715
427076362,100048411
427076362,100094752
427076362,100368505
427076362,100669324
427076362,100868176
427076362,100884250
427076362,101019952
427076362,101066130
427076362,101270668
427076362,101731430
427076362,101903330
427076362,101960238
427076362,102009355
427076362,102239337
427076362,102353885
427076362,102375699
427076362,102707803
427076362,102783527
427076362,103090504
427076362,103356330
427076362,104148928
427076362,104240556
427076362,104340988
427076362,104469808
427076362,104705057
427076362,104884597
427076362,105065818
427076362,105261690
427076362,105505760
427076362,105531550
427076362,105713598
427076362,106005967
427076362,106612118
427076362,107072370
427076362,107168088
427076362,107386615
427076362,107501503
427076362,107516171
427076362,107571874
427076362,107666739
427076362,108005654
427076362,108360046
427076362,108417603
427076362,109175280
427076362,109257000
427076362,109413760
427076362,109973403
427076362,110344499
427076362,110668877
427076362,110696460
427076362,110752810
427076362,110932943
427076362,111056057
427076362,111268155
427076362,111435492
427076362,111593293
427076362,112374974
427076362,112417979
427076362,112707329
427076362,113129271
427076362,113245556
427076362,113778191
427076362,114200634
427076362,114216653
427076362,114468833
427076362,114505916
427076362,115190502
427076362,115277786
427076362,115315399
427076362,115452254
427076362,115802463
427076362,116304390
427076362,116432152
427076362,116496440
427076362,116616319
427076362,116769317
427076362,116991149
427076362,117373446
427076362,117462584
427076362,117822483
427076362,118245953
427076362,118473524
427076362,118933983
427076362,119233840
427076362,119265203
427076362,119382870
427076362,119479974
427076362,119899254
427076362,119986597
427076362,120008013
427076362,120061162
427076362,120702675
427076362,120762497
427076362,120780006
427076362,120935132
427076362,121290180
427076362,121330826
427076362,121436040
427076362,121539988
427076362,121599267
427076362,122008094
427076362,122282792
427076362,122328783
427076362,122433275
427076362,122479933
427076362,122778231
427076362,123708321
427076362,124345664
427076362,124368564
427076362,124425111
427076362,124469009
427076362,124548362
427076362,124802415
427076362,124812249
427076362,125071971
427076362,125076220
427076362,125524389
427076362,125561361
427076362,125570830
427076362,125581575
427076362,126147703
427076362,126194181
427076362,126429939
427076362,126505569
427076362,127026791
427076362,128141175
427076362,128709854
427076362,129523450
427076362,130705947
427076362,131574291
427076362,131718452
427076362,131890112
427076362,131930212
427076362,131988945
427076362,132059807
427076362,132134554
427076362,132224951
427076362,132261064
427076362,132428442
427076362,132432017
427076362,132451072
427076362,132455325
427076362,132468939
427076362,132706147
427076362,132762913
427076362,132796665
427076362,132824480
427076362,132956986
427076362,133090291
427076362,133096899
427076362,133421901
427076362,133548215
427076362,133695087
427076362,133813210
427076362,133970901
427076362,134013396
427076362,134130327
427076362,134140922
427076362,134184042
427076362,134195507
427076362,134300258
427076362,134384320
427076362,134550750
427076362,135000753
427076362,135087958
427076362,135147307
427076362,135175875
427076362,135188103
427076362,135213088
427076362,135330359
427076362,135390657
427076362,135423645
427076362,135447347
427076362,135500228
427076362,135544115
427076362,135737814
427076362,135788431
427076362,135796304
427076362,135866960
427076362,135885325
427076362,136007280
427076362,136156182
427076362,136169009
427076362,136332777
427076362,136405378
427076362,136409442
427076362,136477554
427076362,136517194
427076362,136636008
427076362,136963221
427076362,136984842
427076362,137030778
427076362,137098545
427076362,137214572
427076362,137404550
427076362,137630412
427076362,137665500
427076362,137950043
427076362,137992122
427076362,138094720
427076362,138128862
427076362,138154039
427076362,138190720
427076362,138265454
427076362,138344235
427076362,138424521
427076362,138445227
427076362,138453659
427076362,138470394
427076362,138618889
427076362,138638735
427076362,138687884
427076362,138754908
427076362,138884435
427076362,139077030
427076362,139170796
427076362,139232428
427076362,139302621
427076362,139445345
427076362,139550068
427076362,139698608
427076362,139718483
427076362,139739724
427076362,139814683
427076362,139825877
427076362,139905650
427076362,140011381
427076362,140225029
427076362,140279960
427076362,140361916
427076362,140525986
427076362,140546340
427076362,140754548
427076362,141044609
427076362,141136123
427076362,141295191
427076362,141341764
427076362,141421635
427076362,141643706
427076362,141842473
427076362,141942288
427076362,142035528
427076362,142055580
427076362,142188074
427076362,142256106
427076362,142262061
427076362,142354076
427076362,142380158
427076362,142428290
427076362,142450998
427076362,142602362
427076362,142630126
427076362,142738508
427076362,142748820
427076362,143060464
427076362,143106168
427076362,143110982
427076362,143174956
427076362,143199758
427076362,143310708
427076362,143510675
427076362,143624037
427076362,143659796
427076362,143941503
427076362,144151887
427076362,144569756
427076362,144692658
427076362,144705392
427076362,145042586
427076362,145083632
427076362,145251596
427076362,145289725
427076362,145359527
427076362,145405782
427076362,145488777
427076362,145510536
427076362,145815875
427076362,145985548
427076362,146126071
427076362,146151138
427076362,146279018
427076362,146280803
427076362,146409354
427076362,146462476
427076362,146546042
427076362,146729282
427076362,146742539
427076362,146758030
427076362,146771420
427076362,147154305
427076362,147297128
427076362,147429385
427076362,147606086
427076362,147985947
427076362,148327325
427076362,148896973
427076362,148957790
427076362,149026566
427076362,149193275
427076362,149239039
427076362,149677430
427076362,150289975
427076362,150445869
427076362,150593025
427076362,150682133
427076362,150898454
427076362,150983390
427076362,150983911
427076362,151023339
427076362,151210064
427076362,151618475
427076362,151677543
427076362,151800140
427076362,151853386
427076362,151922587
427076362,151930223
427076362,151963102
427076362,151984325
427076362,152076080
427076362,152573045
427076362,152915354
427076362,152921098
427076362,152941489
427076362,152982670
427076362,153078839
427076362,153095424
427076362,153168951
427076362,153367666
427076362,153445676
427076362,153522439
427076362,153640344
427076362,153681201
427076362,153844797
427076362,153941831
427076362,154007965
427076362,154072451
427076362,154123720
427076362,154195359
427076362,154291840
427076362,154352822
427076362,154416856
427076362,154488870
427076362,154554899
427076362,154660850
427076362,155072316
427076362,155162078
427076362,155169541
427076362,155180785
427076362,155242012
427076362,155251818
427076362,155366033
427076362,155413783
427076362,155422788
427076362,155459251
427076362,155497666
427076362,155658422
427076362,155722661
427076362,156276916
427076362,156371011
427076362,156534335
427076362,156547302
427076362,156549393
427076362,156571875
427076362,156710115
427076362,156892650
427076362,156914775
427076362,157032134
427076362,157057553
427076362,157280387
427076362,157366482
427076362,157539184
427076362,157572222
427076362,157827431
427076362,157872504
427076362,157880384
427076362,158268781
427076362,158363940
427076362,158574997
427076362,158596566
427076362,158603077
427076362,158623410
427076362,158974784
427076362,159061192
427076362,159076921
427076362,159342627
427076362,159477389
427076362,159564977
427076362,159724305
427076362,159777846
427076362,159858424
427076362,160157727
427076362,160303803
427076362,160349546
427076362,160407839
427076362,160540314
427076362,160611495
427076362,160670204
427076362,160690225
427076362,160704847
427076362,160762797
427076362,161042008
427076362,161149692
427076362,161284651
427076362,161303617
427076362,161425670
427076362,161721533
427076362,161800473
427076362,161836061
427076362,161932026
427076362,161948304
427076362,161983359
427076362,162073590
427076362,162097217
427076362,162149076
427076362,162499259
427076362,162538980
427076362,162610013
427076362,162670369
427076362,162721525
427076362,162961451
427076362,163152742
427076362,163289600
427076362,163425679
427076362,163639675
427076362,163676518
427076362,163813327
427076362,163864804
427076362,164083178
427076362,164196618
427076362,164317536
427076362,164429582
427076362,164492585
427076362,164861068
427076362,164910789
427076362,164933017
427076362,165023366
427076362,165263050
427076362,165449581
427076362,165652653
427076362,165666597
427076362,165727719
427076362,165801019
427076362,165854975
427076362,165920851
427076362,165986803
427076362,166035025
427076362,166121269
427076362,166128042
427076362,166148522
427076362,166471535
427076362,166508147
427076362,166576097
427076362,166665181
427076362,166830069
427076362,166870707
427076362,166920995
427076362,167385577
427076362,167415345
427076362,167488033
427076362,167603149
427076362,167747020
427076362,167915413
427076362,168059429
427076362,168059679
427076362,168231203
427076362,168252901
427076362,168318328
427076362,168498521
427076362,168648373
427076362,168670155
427076362,168872860
427076362,169214362
427076362,169366318
427076362,169448265
427076362,169609646
427076362,169636867
427076362,169759286
427076362,169811330
427076362,169861065
427076362,169902209
427076362,169931176
427076362,170062494
427076362,170091416
427076362,170133265
427076362,170195197
427076362,170245546
427076362,170249271
427076362,170267254
427076362,170323192
427076362,170493203
427076362,170516879
427076362,170597421
427076362,170722890
427076362,170743440
427076362,170924792
427076362,171014273
427076362,171116633
427076362,171553716
427076362,171664840
427076362,171856954
427076362,172015295
427076362,172086834
427076362,172122667
427076362,172266125
427076362,172289787
427076362,172357175
427076362,172480218
427076362,172527014
427076362,172616884
427076362,172795159
427076362,172902447
427076362,173115760
427076362,173327479
427076362,173373027
427076362,173478848
427076362,173543476
427076362,173661023
427076362,173814937
427076362,173867568
427076362,174035329
427076362,174045401
427076362,174184640
427076362,174250307
427076362,174273517
427076362,174464171
427076362,174466902
427076362,174584425
427076362,174783750
427076362,174825873
427076362,174844578
427076362,175161518
427076362,175180180
427076362,175500051
427076362,175526130
427076362,175550552
427076362,175561769
427076362,175584603
427076362,175658200
427076362,175701718
427076362,175708312
427076362,175751354
427076362,175788573
427076362,175820761
427076362,176111247
427076362,176141757
427076362,176286889
427076362,176301709
427076362,176438108
427076362,176514078
427076362,176705100
427076362,176904041
427076362,177325145
427076362,177523684
427076362,177605538
427076362,177802765
427076362,178204100
427076362,178336734
427076362,178464143
427076362,178598835
427076362,178672206
427076362,178744248
427076362,178897844
427076362,179041436
427076362,179208549
427076362,179437340
427076362,179442738
427076362,179500522
427076362,179624341
427076362,179765717
427076362,179788038
427076362,180550913
427076362,180590646
427076362,180600544
427076362,180606274
427076362,180911196
427076362,181099304
427076362,181100912
427076362,181448212
427076362,181517124
427076362,181557237
427076362,181662419
427076362,181691621
427076362,181706244
427076362,181745481
427076362,181853875
427076362,182067621
427076362,182154950
427076362,182708156
427076362,182905041
427076362,182953930
427076362,183087336
427076362,183203030
427076362,183283844
427076362,183430749
427076362,183507943
427076362,183509316
427076362,183595976
427076362,183682559
427076362,183698615
427076362,184238902
427076362,184288931
427076362,184378965
427076362,184510708
427076362,184753640
427076362,184770326
427076362,184934900
427076362,184966795
427076362,185066522
427076362,185095323
427076362,185173099
427076362,185230602
427076362,185352571
427076362,185437525
427076362,185615726
427076362,185650263
427076362,185652281
427076362,185744954
427076362,185863944
427076362,185996595
427076362,186019419
427076362,186043648
427076362,186262465
427076362,186265775
427076362,186420467
427076362,186488006
427076362,186678650
427076362,186755300
427076362,186985856
427076362,187053659
427076362,187077391
427076362,187354307
427076362,187795860
427076362,188043882
427076362,188063907
427076362,188281951
427076362,188287974
427076362,188324247
427076362,188431484
427076362,188466578
427076362,188469649
427076362,188489449
427076362,188513476
427076362,188579733
427076362,188629799
427076362,188860751
427076362,188876199
427076362,189251595
427076362,189258794
427076362,189432336
427076362,189490286
427076362,189529630
427076362,189695779
427076362,189755338
427076362,190084057
427076362,190122693
427076362,190273382
427076362,190283468
427076362,190543458
427076362,190574273
427076362,190939772
427076362,190956523
427076362,190970740
427076362,190981654
427076362,191002272
427076362,191045590
427076362,191277500
427076362,191490999
427076362,191506373
427076362,191525828
427076362,191617367
427076362,191776005
427076362,191842128
427076362,191906296
427076362,192151172
427076362,192464707
427076362,192519455
427076362,192612918
427076362,192749512
427076362,192892190
427076362,192892560
427076362,192896911
427076362,192912353
427076362,192968871
427076362,193020894
427076362,193109846
427076362,193343752
427076362,193384762
427076362,193418885
427076362,193480381
427076362,193557577
427076362,193676217
427076362,193679518
427076362,193786252
427076362,194064066
427076362,194186431
427076362,194246454
427076362,194264122
427076362,194539467
427076362,194656856
427076362,194692321
427076362,194710064
427076362,194721400
427076362,194744965
427076362,194825025
427076362,195079129
427076362,195110939
427076362,195373776
427076362,195380531
427076362,195411153
427076362,195536276
427076362,195562302
427076362,195715964
427076362,195870565
427076362,196002562
427076362,196297403
427076362,196330308
427076362,196425439
427076362,196438268
427076362,196810926
427076362,196917201
427076362,196928541
427076362,196970092
427076362,196989778
427076362,197358616
427076362,197597984
427076362,197600965
427076362,197701663
427076362,198012426
427076362,198071669
427076362,198138098
427076362,198258106
427076362,198432410
427076362,198544903
427076362,198634677
427076362,198737609
427076362,198830776
427076362,199326798
427076362,199817479
427076362,199959072
427076362,200016802
427076362,200050552
427076362,200279341
427076362,200337564
427076362,200691221
427076362,200967438
427076362,201035856
427076362,201063488
427076362,201124055
427076362,201184173
427076362,201410926
427076362,201452528
427076362,201567169
427076362,201591273
427076362,201605571
427076362,201688383
427076362,201964916
427076362,202081890
427076362,202118048
427076362,202208006
427076362,202312738
427076362,202331277
427076362,202759368
427076362,202896718
427076362,202957767
427076362,203008565
427076362,203105867
427076362,203488931
427076362,203792798
427076362,203889510
427076362,203930472
427076362,204082394
427076362,204251984
427076362,204432680
427076362,204434019
427076362,204544687
427076362,204575816
427076362,204836669
427076362,204866945
427076362,204964900
427076362,205150516
427076362,205205458
427076362,205365249
427076362,205435870
427076362,205477779
427076362,205582155
427076362,205770465
427076362,205859261
427076362,205977065
427076362,206326773
427076362,206749466
427076362,206830876
427076362,206884083
427076362,207009958
427076362,207120722
427076362,207351186
427076362,207376950
427076362,207705229
427076362,207715805
427076362,207929269
427076362,207980503
427076362,208061439
427076362,208195488
427076362,208693281
427076362,208741644
427076362,208843399
427076362,208928532
427076362,209396417
427076362,209526509
427076362,209787923
427076362,210191633
427076362,210294212
427076362,210429926
427076362,210438204
427076362,210440795
427076362,210609655
427076362,210633272
427076362,210720627
427076362,210877375
427076362,210963011
427076362,210970179
427076362,211020093
427076362,211089609
427076362,211453066
427076362,211473067
427076362,211490321
427076362,211811655
427076362,211979640
427076362,212047137
427076362,212401089
427076362,212842081
427076362,212963301
427076362,213061041
427076362,213134378
427076362,213353125
427076362,213546666
427076362,213645875
427076362,214068602
427076362,214106090
427076362,214143398
427076362,214181278
427076362,214364243
427076362,214440611
427076362,214514899
427076362,214563628
427076362,215064998
427076362,215093280
427076362,215363798
427076362,215530431
427076362,215607540
427076362,215667975
427076362,215710651
427076362,215713781
427076362,216030232
427076362,216097047
427076362,216181841
427076362,216506812
427076362,216692770
428113258,286016
428113258,2567561
428113258,2571352
428113258,2630898
428113258,3757644
428113258,7050674
428113258,7050865
428113258,7764253
428113258,8057169
428113258,8376591
428113258,8573362
428113258,8917190
428113258,9296844
428113258,9426996
428113258,11920061
428113258,12036083
428113258,14011096
428113258,14036569
428113258,14574644
428113258,14928013
428113258,15748205
428113258,16070372
428113258,16457085
428113258,20150271
428113258,21094117
428113258,22822394
428113258,22939704
428113258,27318369
428113258,27385483
428113258,28625376
428113258,29283864
428113258,31767123
428113258,32089554
428113258,32408568
428113258,33214476
428113258,33545020
428113258,34330358
428113258,35861546
428113258,36759469
428113258,37125559
428113258,37668327
428113258,37881379
428113258,42088137
428113258,43007886
428113258,43375068
428113258,43676366
428113258,43684646
428113258,44004901
428113258,44060320
428113258,44183777
428113258,47678791
428113258,48860254
428113258,49022295
428113258,50265307
428113258,51199268
428113258,51512933
428113258,53164106
428113258,55097222
428113258,55327962
428113258,56269192
428113258,57087473
428113258,57681324
428113258,58027412
428113258,58812603
428113258,59411829
428113258,60397745
428113258,60584706
428113258,61838267
428113258,63083878
428113258,63120454
428113258,67283388
428113258,67576353
428113258,67751809
428113258,68693144
428113258,71421828
428113258,72447284
428113258,72643636
428113258,72818547
428113258,72842696
428113258,73306894
428113258,73421460
428113258,74134210
428113258,75309383
428113258,76534170
428113258,77503949
428113258,77513582
428113258,77890677
428113258,78690530
428113258,78858199
428113258,80358649
428113258,82146326
428113258,82628983
428113258,82720289
428113258,83336455
428113258,83423343
428113258,84377375
428113258,84979735
428113258,85244762
428113258,86107847
428113258,86257088
428113258,86858682
428113258,87468655
428113258,87504916
428113258,87661444
428113258,88298952
428113258,88560559
428113258,89508629
428113258,89540852
428113258,89836619
428113258,91014982
428113258,91379711
428113258,91499379
428113258,93058069
428113258,95093873
428113258,95267902
428113258,95377043
428113258,95673911
428113258,96871795
428113258,97769758
428113258,98208584
428113258,98827917
428113258,99059098
428113258,99348674
428113258,99953477
428113258,100861163
428113258,101326690
428113258,103771545
428113258,104481915
428113258,105463624
428113258,106398523
428113258,106515357
428113258,109496023
428113258,112440376
428113258,113320251
428113258,114518080
428113258,116570382
428113258,116584801
428113258,116609787
428113258,116983221
428113258,117911518
428113258,119256639
428113258,121199744
428113258,121252090
428113258,121569492
428113258,123528994
428113258,125530290
428113258,125834369
428113258,126752446
428113258,126953054
428113258,128016422
428113258,132227209
428113258,132502859
428113258,133048066
428113258,133731690
428113258,133754250
428113258,133791304
428113258,133807136
428113258,134046092
428113258,134351622
428113258,134535953
428113258,134570325
428113258,134916642
428113258,135078496
428113258,135433460
428113258,135597450
428113258,135678382
428113258,136106584
428113258,136191053
428113258,136245589
428113258,136531026
428113258,136557319
428113258,136733571
428113258,137988693
428113258,138126029
428113258,138385446
428113258,138404036
428113258,138410177
428113258,138461674
428113258,138536461
428113258,138903995
428113258,139055893
428113258,139145492
428113258,139203960
428113258,139371949
428113258,140064897
428113258,140185693
